,Cumulative_R,Timestamp
357,0.0134400742943,1263
358,0.0133705656733,1264
359,0.0132137553134,1265
360,0.0139270533761,1266
361,0.0146370599632,1267
362,0.0144888490413,1268
363,0.0140792826811,1269
364,0.0140251731033,1270
365,0.0145821647017,1271
366,0.0145742198657,1272
367,0.0143634856541,1273
368,0.0143125281879,1274
369,0.014256328406,1275
370,0.0141490924767,1276
371,0.0140653011765,1277
372,0.0140043490628,1278
373,0.0138589606399,1279
374,0.0137624280242,1280
375,0.0134695891387,1281
376,0.0134095598056,1282
377,0.013706053012,1283
378,0.0133220101815,1284
379,0.0136032338498,1285
380,0.013406198741,1286
381,0.0134925953377,1287
382,0.0137417053907,1288
383,0.0138037137652,1289
384,0.013676838728,1290
385,0.013816384974,1291
386,0.0139081636597,1292
387,0.0135557012793,1293
388,0.0133740841115,1294
389,0.0127150252287,1295
390,0.0127780676487,1296
391,0.0126013643157,1297
392,0.0124446228036,1298
393,0.0125064878413,1299
394,0.0119978280598,1300
395,0.010957246704,1301
396,0.0106460602466,1302
397,0.0105426192972,1303
398,0.00996966401749,1304
399,0.0101438834523,1305
400,0.00905805713398,1306
401,0.0093751701537,1307
402,0.00584937277763,1308
403,0.00700548694838,1309
404,0.00751339289049,1310
405,0.00990772576818,1311
406,0.00971785288771,1312
407,0.00880621813129,1313
408,0.009449883007,1314
409,0.0093414111416,1315
410,0.0097974903012,1316
411,0.0105022069435,1317
412,0.0100977018113,1318
413,0.0102569051789,1319
414,0.0100356090191,1320
415,0.0101454225175,1321
416,0.0104214189373,1322
417,0.0102679900514,1323
418,0.0104718554585,1324
419,0.0101719741749,1325
420,0.0102017999189,1326
421,0.00817169937766,1327
422,0.00721659008083,1328
423,0.00593055856801,1329
424,0.00745362668541,1330
425,0.00671902007761,1331
426,0.00650576711956,1332
427,0.00706375501253,1333
428,0.00631435245411,1334
429,0.00559998185002,1335
430,0.00454168389706,1336
431,0.00152456015485,1337
432,0.0014797406326,1338
433,0.00360427216971,1339
434,0.00391888339201,1340
435,0.00644898559471,1341
436,0.00742522606176,1342
437,0.00715351219136,1343
438,0.0065448688636,1344
439,0.00629150721897,1345
440,0.00493494380674,1346
441,0.00359423575188,1347
442,0.000789657118873,1348
443,-0.00302408094779,1349
444,0.00206853468844,1350
445,0.00514929672875,1351
446,0.00253907349319,1352
447,-0.00232387155119,1353
448,-0.00340989027375,1354
449,-0.00419105007469,1355
450,-0.00318966189564,1356
451,-0.00426427823943,1357
452,-0.00625422622014,1358
453,-0.00761893637109,1359
454,-0.00877820633424,1360
455,-0.00901090640513,1361
456,-0.00769496829121,1362
457,-0.00487412150375,1363
458,-0.00486581875083,1364
459,-0.00409788051812,1365
460,-0.00365072381257,1366
461,-0.00695486991364,1367
462,-0.00907212820041,1368
463,-0.00718652752148,1369
464,-0.00833674440003,1370
465,-0.00727621535204,1371
466,-0.00771236745736,1372
467,-0.00661906958715,1373
468,-0.00662353066603,1374
